,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
161,0.9959177217208801,0.0025274112877328387,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.01,16,73,16,ReLU()
162,0.9977635312266069,0.0014538367353221161,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.01,16,73,32,Tanh()
163,0.9976198798980789,0.0015384707951054998,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.01,16,73,32,ReLU()
164,0.9979501830469447,0.0014544325127338288,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.01,16,73,64,Tanh()
165,0.9984192572510929,0.0016485683444493503,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.01,16,73,64,ReLU()
166,0.9978497941776938,0.002062946878438641,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.01,16,73,128,Tanh()
167,0.9986370369040459,0.0011909951712238786,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.01,16,73,128,ReLU()
168,0.9976069065803121,0.002529129841652916,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.01,16,73,256,Tanh()
169,0.9983429894315886,0.0015404626559523025,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.01,16,73,256,ReLU()
170,0.9987565095951514,0.0011754850429968498,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.01,32,73,16,Tanh()
171,0.9973100553784547,0.0031711771337702742,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.01,32,73,16,ReLU()
172,0.9985230093535371,0.001725016081111615,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.01,32,73,32,Tanh()
173,0.9986191186680443,0.0014644677268613585,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.01,32,73,32,ReLU()
174,0.9982935309335872,0.0020676060885740154,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.01,32,73,64,Tanh()
175,0.998786859994141,0.001027114423352361,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.01,32,73,64,ReLU()
176,0.9981769791232817,0.002004972531783764,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.01,32,73,128,Tanh()
177,0.9986979683350212,0.0013120555663450578,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.01,32,73,128,ReLU()
178,0.9983641512087512,0.0018685332452314306,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.01,32,73,256,Tanh()
179,0.9987403074154351,0.0015817126502332233,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.01,32,73,256,ReLU()
180,0.9985446061434871,0.001564761261184785,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.01,64,73,16,Tanh()
181,0.9985477822167337,0.0008822804473033516,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.01,64,73,16,ReLU()
